cutoff,endpoint,positive_trajectory,negative_trajectory,positive_role_score,negative_role_score,positive_node_popularity,negative_node_popularity,role_agnostic_win,typed_structure_win,nested_structure_plus_evidence_win
2021,validated_closure,Ag/AgNW -> pressure sensor -> voltage output -> motion monitoring,hydrogel -> strain sensor -> resistance/conductivity change -> environmental monitoring,0.9941883373,0.9946808511,0.9940898345,0.9936958235,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> voltage output -> motion monitoring,CNT -> pressure sensor -> voltage output -> wearable/flexible electronics,0.9941883373,0.994927108,0.9940898345,0.9945330969,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> voltage output -> motion monitoring,Au -> strain sensor -> resistance/conductivity change -> environmental monitoring,0.9941883373,0.9931048069,0.9940898345,0.9943360914,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> voltage output -> motion monitoring,textile/yarn/fabric -> electrode -> current signal -> wearable/flexible electronics,0.9941883373,0.9946315997,0.9940898345,0.9931048069,0.0,0.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> voltage output -> motion monitoring,CNT -> pressure sensor -> resistance/conductivity change -> wireless/IoT,0.9941883373,0.9944838455,0.9940898345,0.9929078014,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> voltage output -> robotics/tactile,graphene/rGO -> gas/chemical sensor -> voltage output -> environmental monitoring,0.9694148936,0.9701536643,0.9414401103,0.9401595745,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> voltage output -> robotics/tactile,ZnO/oxide -> temperature sensor -> resistance/conductivity change -> health monitoring,0.9694148936,0.9697596533,0.9414401103,0.9396178093,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> voltage output -> robotics/tactile,Ag/AgNW -> electrode -> capacitance change -> robotics/tactile,0.9694148936,0.9692178881,0.9414401103,0.93892829,1.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> voltage output -> robotics/tactile,textile/yarn/fabric -> pressure sensor -> frequency/wavelength signal -> wearable/flexible electronics,0.9694148936,0.9695133964,0.9414401103,0.9443459417,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> pressure sensor -> voltage output -> robotics/tactile,CNT -> pressure sensor -> mechanical deformation -> motion monitoring,0.9694148936,0.972714736,0.9414401103,0.9414893617,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> strain sensor -> capacitance change -> robotics/tactile,PDMS/Ecoflex -> electrode -> current signal -> wearable/flexible electronics,0.9442474389,0.9453309693,0.9589736013,0.9598108747,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> strain sensor -> capacitance change -> robotics/tactile,PET/PI/PVA -> strain sensor -> voltage output -> motion monitoring,0.9442474389,0.94606974,0.9589736013,0.958284082,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> strain sensor -> capacitance change -> robotics/tactile,MXene -> triboelectric sensor -> resistance/conductivity change -> health monitoring,0.9442474389,0.9438041765,0.9589736013,0.9610914106,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> strain sensor -> capacitance change -> robotics/tactile,CNT -> strain sensor -> frequency/wavelength signal -> health monitoring,0.9442474389,0.9434101655,0.9589736013,0.9609436564,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> strain sensor -> capacitance change -> robotics/tactile,textile/yarn/fabric -> strain sensor -> impedance signal -> motion monitoring,0.9442474389,0.9433609141,0.9589736013,0.9567080378,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> strain sensor -> capacitance change -> wireless/IoT,Ag/AgNW -> gas/chemical sensor -> voltage output -> motion monitoring,0.939962569,0.938534279,0.976999606,0.9786249015,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> strain sensor -> capacitance change -> wireless/IoT,Cu/Ni -> pressure sensor -> resistance/conductivity change -> environmental monitoring,0.939962569,0.9374507486,0.976999606,0.9778368794,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> strain sensor -> capacitance change -> wireless/IoT,textile/yarn/fabric -> strain sensor -> voltage output -> self-powered/energy storage,0.939962569,0.9382387707,0.976999606,0.9738475177,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> strain sensor -> capacitance change -> wireless/IoT,graphene/rGO -> strain sensor -> current signal -> environmental monitoring,0.939962569,0.9427206462,0.976999606,0.9791666667,0.0,0.0,1.0
2021,validated_closure,Ag/AgNW -> strain sensor -> capacitance change -> wireless/IoT,CNT -> gas/chemical sensor -> voltage output -> health monitoring,0.939962569,0.9396178093,0.976999606,0.9721237195,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> strain sensor -> resistance/conductivity change -> HMI,graphene/rGO -> electrode -> resistance/conductivity change -> robotics/tactile,0.9940405831,0.9945823483,0.9951241135,0.9952718676,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> strain sensor -> resistance/conductivity change -> HMI,Ag/AgNW -> triboelectric sensor -> resistance/conductivity change -> motion monitoring,0.9940405831,0.9929570528,0.9951241135,0.9948286052,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> strain sensor -> resistance/conductivity change -> HMI,CNT -> strain sensor -> current signal -> wearable/flexible electronics,0.9940405831,0.9926122931,0.9951241135,0.9951733649,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> strain sensor -> resistance/conductivity change -> HMI,CNT -> pressure sensor -> voltage output -> wearable/flexible electronics,0.9940405831,0.994927108,0.9951241135,0.9945330969,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> strain sensor -> resistance/conductivity change -> HMI,Au -> strain sensor -> resistance/conductivity change -> environmental monitoring,0.9940405831,0.9931048069,0.9951241135,0.9943360914,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> capacitance change -> HMI,Cu/Ni -> tactile sensor -> voltage output -> wireless/IoT,0.8632781718,0.8637460599,0.6865149724,0.6855791962,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> capacitance change -> HMI,carbon black -> resistive sensor -> resistance/conductivity change -> health monitoring,0.8632781718,0.8625886525,0.6865149724,0.6908490938,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> capacitance change -> HMI,silicone/elastomer -> pressure sensor -> mechanical deformation -> motion monitoring,0.8632781718,0.8659869976,0.6865149724,0.6838061466,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> capacitance change -> HMI,Ag/AgNW -> pH sensor -> optical/fluorescence -> wearable/flexible electronics,0.8632781718,0.865642238,0.6865149724,0.6900610717,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> capacitance change -> HMI,hydrogel -> electrode -> impedance signal -> wireless/IoT,0.8632781718,0.8601260835,0.6865149724,0.6833136328,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> resistance/conductivity change -> robotics/tactile,graphene/rGO -> humidity sensor -> capacitance change -> health monitoring,0.9561662727,0.9578408195,0.9153368794,0.916321907,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> resistance/conductivity change -> robotics/tactile,PEDOT:PSS -> humidity sensor -> resistance/conductivity change -> health monitoring,0.9561662727,0.9599586288,0.9153368794,0.9152876281,0.0,0.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> resistance/conductivity change -> robotics/tactile,graphene/rGO -> pressure sensor -> current signal -> robotics/tactile,0.9561662727,0.9545902285,0.9153368794,0.9120862884,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> resistance/conductivity change -> robotics/tactile,ZnO/oxide -> electrode -> current signal -> wearable/flexible electronics,0.9561662727,0.9511918834,0.9153368794,0.915213751,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> resistance/conductivity change -> robotics/tactile,PET/PI/PVA -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9561662727,0.9546394799,0.9153368794,0.9190307329,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> voltage output -> HMI,textile/yarn/fabric -> temperature sensor -> physiological signal -> wireless/IoT,0.9178486998,0.9182427108,0.7511327817,0.7519208038,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> voltage output -> HMI,textile/yarn/fabric -> gas/chemical sensor -> performance metric -> wearable/flexible electronics,0.9178486998,0.9199172577,0.7511327817,0.7512312845,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> voltage output -> HMI,Au -> electrode -> current signal -> sweat/biomarker monitoring,0.9178486998,0.9076536643,0.7511327817,0.7531274626,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> voltage output -> HMI,Au -> gas/chemical sensor -> current signal -> environmental monitoring,0.9178486998,0.9220843184,0.7511327817,0.7591115051,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> voltage output -> HMI,polymer/elastomer -> piezoelectric sensor -> voltage output -> wearable/flexible electronics,0.9178486998,0.9107565012,0.7511327817,0.7571907013,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> voltage output -> motion monitoring,Ag/AgNW -> wearable/e-skin -> resistance/conductivity change -> environmental monitoring,0.9528664303,0.9535559496,0.9452817179,0.9436564224,0.0,0.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> voltage output -> motion monitoring,textile/yarn/fabric -> strain sensor -> temperature/thermal signal -> health monitoring,0.9528664303,0.9513888889,0.9452817179,0.9439519307,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> voltage output -> motion monitoring,Ag/AgNW -> pressure sensor -> frequency/wavelength signal -> wearable/flexible electronics,0.9528664303,0.9556245075,0.9452817179,0.9449862096,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> voltage output -> motion monitoring,Ag/AgNW -> pressure sensor -> mechanical deformation -> health monitoring,0.9528664303,0.9562647754,0.9452817179,0.9451339638,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> tactile sensor -> voltage output -> motion monitoring,hydrogel -> strain sensor -> optical/fluorescence -> motion monitoring,0.9528664303,0.9517336485,0.9452817179,0.942572892,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> optical/fluorescence -> wireless/IoT,hydrogel -> fiber sensor -> resistance/conductivity change -> wireless/IoT,0.7094907407,0.7109436564,0.7262608353,0.7266548463,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> optical/fluorescence -> wireless/IoT,carbon fiber -> strain sensor -> voltage output -> robotics/tactile,0.7094907407,0.7079393223,0.7262608353,0.7273443656,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> optical/fluorescence -> wireless/IoT,PPy/PANI -> strain sensor -> temperature/thermal signal -> health monitoring,0.7094907407,0.7102048857,0.7262608353,0.728501773,0.0,0.0,1.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> optical/fluorescence -> wireless/IoT,graphene/rGO -> fiber sensor -> voltage output -> environmental monitoring,0.7094907407,0.7064125296,0.7262608353,0.7253989362,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> optical/fluorescence -> wireless/IoT,Cu/Ni -> resistive sensor -> voltage output -> wireless/IoT,0.7094907407,0.7050827423,0.7262608353,0.7258175729,1.0,1.0,0.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> wireless/IoT,CNT -> temperature sensor -> resistance/conductivity change -> environmental monitoring,0.9911840032,0.9923660362,0.9774428684,0.9767533491,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> wireless/IoT,textile/yarn/fabric -> strain sensor -> mechanical deformation -> motion monitoring,0.9911840032,0.99285855,0.9774428684,0.9783786446,0.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> wireless/IoT,Au -> resistive sensor -> resistance/conductivity change -> wearable/flexible electronics,0.9911840032,0.9907899921,0.9774428684,0.9798069346,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> wireless/IoT,PET/PI/PVA -> pressure sensor -> resistance/conductivity change -> health monitoring,0.9911840032,0.989607959,0.9774428684,0.9762608353,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> resistance/conductivity change -> wireless/IoT,graphene/rGO -> gas/chemical sensor -> capacitance change -> wearable/flexible electronics,0.9911840032,0.9893124507,0.9774428684,0.979215918,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,textile/yarn/fabric -> electrode -> impedance signal -> wireless/IoT,0.9481382979,0.9489755713,0.8194936958,0.8191981875,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,carbon fiber -> strain sensor -> resistance/conductivity change -> portable electronics,0.9481382979,0.9421296296,0.8194936958,0.8193705674,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,textile/yarn/fabric -> wearable/e-skin -> physiological signal -> wearable/flexible electronics,0.9481382979,0.9471040189,0.8194936958,0.8262903861,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,cellulose/cotton/silk -> strain sensor -> mechanical deformation -> motion monitoring,0.9481382979,0.9409722222,0.8194936958,0.8210204886,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> temperature sensor -> temperature/thermal signal -> wearable/flexible electronics,PDMS/Ecoflex -> electrode -> capacitance change -> self-powered/energy storage,0.9481382979,0.9420803783,0.8194936958,0.8163416076,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> wearable/e-skin -> impedance signal -> wearable/flexible electronics,Au -> electrode -> impedance signal -> environmental monitoring,0.8618991332,0.8618498818,0.7096877463,0.7100078802,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> wearable/e-skin -> impedance signal -> wearable/flexible electronics,liquid metal -> temperature sensor -> resistance/conductivity change -> environmental monitoring,0.8618991332,0.8636721828,0.7096877463,0.710894405,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> wearable/e-skin -> impedance signal -> wearable/flexible electronics,Ag/AgNW -> humidity sensor -> impedance signal -> wearable/flexible electronics,0.8618991332,0.8548069346,0.7096877463,0.7096877463,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> wearable/e-skin -> impedance signal -> wearable/flexible electronics,Ag/AgNW -> optical sensor -> frequency/wavelength signal -> wearable/flexible electronics,0.8618991332,0.8640661939,0.7096877463,0.704073089,0.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> wearable/e-skin -> impedance signal -> wearable/flexible electronics,PEDOT:PSS -> electrode -> performance metric -> wearable/flexible electronics,0.8618991332,0.8539696612,0.7096877463,0.7106973995,1.0,0.0,0.0
2021,validated_closure,Ag/AgNW -> wearable/e-skin -> mechanical deformation -> wireless/IoT,PMMA/PLA -> strain sensor -> resistance/conductivity change -> portable electronics,0.7215573286,0.7208185579,0.5603083136,0.5610963357,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> wearable/e-skin -> mechanical deformation -> wireless/IoT,textile/yarn/fabric -> biosensor/electrochemical -> current signal -> portable electronics,0.7215573286,0.7174448385,0.5603083136,0.5606038219,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> wearable/e-skin -> mechanical deformation -> wireless/IoT,polymer/elastomer -> pH sensor -> voltage output -> wearable/flexible electronics,0.7215573286,0.7210648148,0.5603083136,0.5643469267,1.0,1.0,1.0
2021,validated_closure,Ag/AgNW -> wearable/e-skin -> mechanical deformation -> wireless/IoT,PVDF -> electrode -> performance metric -> wearable/flexible electronics,0.7215573286,0.725965327,0.5603083136,0.5613179669,0.0,1.0,1.0
