paper_id,mechanism_id,title,year,review,material,sensor,signal,system,core,trajectory,validation_level,strong_validation_marker,weak_time_only_marker,L3plus,L4,period
P_050181,MO_001,Validation of a smart textile device for long-duration heart rate variability and detection of physiological arrhythmias in resting horses,2025,0,Ag/AgNW,electrode,physiological signal,wearable/flexible electronics,electrode -> physiological signal -> wearable/flexible electronics,Ag/AgNW -> electrode -> physiological signal -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_050922,MO_001,Fabrication of robust silver plated conductive polyamide fibres based on tannic acid modification,2022,0,Ag/AgNW,strain sensor,resistance/conductivity change,motion monitoring,strain sensor -> resistance/conductivity change -> motion monitoring,Ag/AgNW -> strain sensor -> resistance/conductivity change -> motion monitoring,2,0,0,0,0,2022-25
P_050931,MO_002,Simple Preparation of Conductive Hydrogels Based on Precipitation Method for Flexible Wearable Devices,2025,0,hydrogel,electrode,voltage output,wearable/flexible electronics,electrode -> voltage output -> wearable/flexible electronics,hydrogel -> electrode -> voltage output -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_050931,MO_003,Simple Preparation of Conductive Hydrogels Based on Precipitation Method for Flexible Wearable Devices,2025,0,PEDOT:PSS,electrode,voltage output,wearable/flexible electronics,electrode -> voltage output -> wearable/flexible electronics,PEDOT:PSS -> electrode -> voltage output -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_051140,MO_001,Intelligent wearable system with accurate detection of abnormal gait and timely cueing for mobility enhancement of people with Parkinson’s disease,2022,0,Cu/Ni,pressure sensor,mechanical deformation,wireless/IoT,pressure sensor -> mechanical deformation -> wireless/IoT,Cu/Ni -> pressure sensor -> mechanical deformation -> wireless/IoT,2,0,0,0,0,2022-25
P_051240,MO_001,"Hydrothermal synthesis and characterization of the antimony–tin oxide nanomaterial and its application as a high-performance asymmetric supercapacitor, photocatalyst, and antibacterial agent",2023,0,nanomaterial,electrode,capacitance change,self-powered/energy storage,electrode -> capacitance change -> self-powered/energy storage,nanomaterial -> electrode -> capacitance change -> self-powered/energy storage,2,0,0,0,0,2022-25
P_051351,MO_001,Resonant-Based Wireless Power Transfer System Using Electric Coupling for Transparent Wearable Devices and Null Power Points,2023,0,Cu/Ni,capacitive sensor,capacitance change,health monitoring,capacitive sensor -> capacitance change -> health monitoring,Cu/Ni -> capacitive sensor -> capacitance change -> health monitoring,2,0,0,0,0,2022-25
P_051491,MO_001,Al Foil-Supported Carbon Nanosheets as Self-Supporting Electrodes for High Areal Capacitance Supercapacitors,2023,0,ZnO/oxide,electrode,capacitance change,self-powered/energy storage,electrode -> capacitance change -> self-powered/energy storage,ZnO/oxide -> electrode -> capacitance change -> self-powered/energy storage,2,0,0,0,0,2022-25
P_051609,MO_001,High Speed Thermal Imaging on Ballistic Impact of Triaxially Braided Composites,2017,0,carbon fiber,temperature sensor,temperature/thermal signal,environmental monitoring,temperature sensor -> temperature/thermal signal -> environmental monitoring,carbon fiber -> temperature sensor -> temperature/thermal signal -> environmental monitoring,2,0,0,0,0,2010-17
P_051918,MO_002,Towards organic electronics that learn at the body-machine interface: A materials journey,2022,0,PEDOT:PSS,electrode,impedance signal,wearable/flexible electronics,electrode -> impedance signal -> wearable/flexible electronics,PEDOT:PSS -> electrode -> impedance signal -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_052694,MO_005,Recent Research on MXene-based Flexible Wearable Sensors in the Fields of Sports and Health,2025,0,MXene,wearable/e-skin,resistance/conductivity change,motion monitoring,wearable/e-skin -> resistance/conductivity change -> motion monitoring,MXene -> wearable/e-skin -> resistance/conductivity change -> motion monitoring,2,0,0,0,0,2022-25
P_052694,MO_011,Recent Research on MXene-based Flexible Wearable Sensors in the Fields of Sports and Health,2025,0,MXene,biosensor/electrochemical,physiological signal,health monitoring,biosensor/electrochemical -> physiological signal -> health monitoring,MXene -> biosensor/electrochemical -> physiological signal -> health monitoring,2,0,0,0,0,2022-25
P_052738,MO_001,Self-assembled Fe <sub>3</sub>O <sub>4</sub> nanoparticles on V <sub>2</sub>C MXene for enhanced supercapacitor and microwave absorption applications,2025,0,MXene,electrode,energy output,self-powered/energy storage,electrode -> energy output -> self-powered/energy storage,MXene -> electrode -> energy output -> self-powered/energy storage,2,0,0,0,0,2022-25
P_053391,MO_001,Stretchable and High-Performance Supercapacitors with Crumpled Graphene Papers,2014,0,graphene/rGO,electrode,resistance/conductivity change,self-powered/energy storage,electrode -> resistance/conductivity change -> self-powered/energy storage,graphene/rGO -> electrode -> resistance/conductivity change -> self-powered/energy storage,2,0,0,0,0,2010-17
P_053637,MO_001,Strain rate sensitive polyampholyte hydrogels via well-dispersed XLG sheets,2024,0,hydrogel,strain sensor,mechanical deformation,wearable/flexible electronics,strain sensor -> mechanical deformation -> wearable/flexible electronics,hydrogel -> strain sensor -> mechanical deformation -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_053845,MO_001,Electrochemical valorization of waste activated sludge for short-chain fatty acids production,2022,0,Cu/Ni,gas/chemical sensor,current signal,HMI,gas/chemical sensor -> current signal -> HMI,Cu/Ni -> gas/chemical sensor -> current signal -> HMI,2,0,0,0,0,2022-25
P_053966,MO_001,Fabrication of binary metal–organic frameworks of Ni–Mn@ZIFs(Cox·Zn1−xO) decorated on CF/CuO nanowire for high-performance electrochemical pseudocapacitors,2024,0,Cu/Ni,gas/chemical sensor,capacitance change,self-powered/energy storage,gas/chemical sensor -> capacitance change -> self-powered/energy storage,Cu/Ni -> gas/chemical sensor -> capacitance change -> self-powered/energy storage,2,0,0,0,0,2022-25
P_054002,MO_001,Biocarbon-Enhanced Flexible Nanofiber Mats for Sustainable Energy Generation and Wearable Device Applications,2024,0,PVDF,piezoelectric sensor,voltage output,wearable/flexible electronics,piezoelectric sensor -> voltage output -> wearable/flexible electronics,PVDF -> piezoelectric sensor -> voltage output -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_054132,MO_001,A Biosensor Platform for Point-of-Care SARS-CoV-2 Screening,2022,0,Au,capacitive sensor,capacitance change,sweat/biomarker monitoring,capacitive sensor -> capacitance change -> sweat/biomarker monitoring,Au -> capacitive sensor -> capacitance change -> sweat/biomarker monitoring,2,0,0,0,0,2022-25
P_054140,MO_001,Reactive Vapor Deposition of Conjugated Polymer Films on Arbitrary Substrates,2018,0,PEDOT:PSS,gas/chemical sensor,resistance/conductivity change,wearable/flexible electronics,gas/chemical sensor -> resistance/conductivity change -> wearable/flexible electronics,PEDOT:PSS -> gas/chemical sensor -> resistance/conductivity change -> wearable/flexible electronics,2,0,0,0,0,2018-21
P_054958,MO_003,Stretchable magnetic materials and devices for soft robotics,2025,0,liquid metal,strain sensor,voltage output,motion monitoring,strain sensor -> voltage output -> motion monitoring,liquid metal -> strain sensor -> voltage output -> motion monitoring,2,0,0,0,0,2022-25
P_055116,MO_001,Yeast bio-batteries,2024,0,hydrogel,electrode,voltage output,health monitoring,electrode -> voltage output -> health monitoring,hydrogel -> electrode -> voltage output -> health monitoring,2,0,0,0,0,2022-25
P_055151,MO_001,"Investigation of Morphology, Crystallization and Conductivity of Polyaniline based Electrospun Fibers",2025,0,PPy/PANI,electrode,resistance/conductivity change,health monitoring,electrode -> resistance/conductivity change -> health monitoring,PPy/PANI -> electrode -> resistance/conductivity change -> health monitoring,2,0,0,0,0,2022-25
P_055227,MO_001,Performance enhancement of triboelectric nanogenerator using iodine doped PVDF,2023,0,Cu/Ni,triboelectric sensor,voltage output,wearable/flexible electronics,triboelectric sensor -> voltage output -> wearable/flexible electronics,Cu/Ni -> triboelectric sensor -> voltage output -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_055411,MO_001,Chemometric-Assisted Litmus Test: One Single Sensing Platform Adapted from 1–13 to Narrow pH Ranges,2023,0,polymer/elastomer,optical sensor,optical/fluorescence,portable electronics,optical sensor -> optical/fluorescence -> portable electronics,polymer/elastomer -> optical sensor -> optical/fluorescence -> portable electronics,2,0,0,0,0,2022-25
P_055730,MO_004,Can Consensus Standards Bring Wider Acceptance of Fibre-Optic Sensors in Soil-Structure Interaction Monitoring?,2019,0,textile/yarn/fabric,temperature sensor,temperature/thermal signal,environmental monitoring,temperature sensor -> temperature/thermal signal -> environmental monitoring,textile/yarn/fabric -> temperature sensor -> temperature/thermal signal -> environmental monitoring,2,0,0,0,0,2018-21
P_055751,MO_002,"Advanced Materials in Responsible Electronics: Innovations for Sustainability, Health, and Circularity",2025,0,Au,wearable/e-skin,mechanical deformation,wearable/flexible electronics,wearable/e-skin -> mechanical deformation -> wearable/flexible electronics,Au -> wearable/e-skin -> mechanical deformation -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_055751,MO_004,"Advanced Materials in Responsible Electronics: Innovations for Sustainability, Health, and Circularity",2025,0,Ag/AgNW,wearable/e-skin,temperature/thermal signal,wearable/flexible electronics,wearable/e-skin -> temperature/thermal signal -> wearable/flexible electronics,Ag/AgNW -> wearable/e-skin -> temperature/thermal signal -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_055808,MO_003,Chromic Schiff bases: transformative stimuli-responsive systems for next-generation soft materials,2025,0,hydrogel,strain sensor,resistance/conductivity change,wearable/flexible electronics,strain sensor -> resistance/conductivity change -> wearable/flexible electronics,hydrogel -> strain sensor -> resistance/conductivity change -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_056069,MO_001,In silico optimization of aligned fiber electrodes for dielectric elastomer actuators,2024,0,Ag/AgNW,electrode,resistance/conductivity change,wearable/flexible electronics,electrode -> resistance/conductivity change -> wearable/flexible electronics,Ag/AgNW -> electrode -> resistance/conductivity change -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_056117,MO_001,Effect of Nano-Sized Poly(Butyl Acrylate) Layer Grafted from Graphene Oxide Sheets on the Compatibility and Beta-Phase Development of Poly(Vinylidene Fluoride) and Their Vibration Sensing Performance,2022,0,graphene/rGO,piezoelectric sensor,voltage output,health monitoring,piezoelectric sensor -> voltage output -> health monitoring,graphene/rGO -> piezoelectric sensor -> voltage output -> health monitoring,2,0,0,0,0,2022-25
P_056328,MO_001,"Tough, self-healable, antifreezing and redox-mediated gel polymer electrolyte with three-role K3[Fe(CN)]6 for wearable flexible supercapacitors",2023,0,PET/PI/PVA,electrode,resistance/conductivity change,wearable/flexible electronics,electrode -> resistance/conductivity change -> wearable/flexible electronics,PET/PI/PVA -> electrode -> resistance/conductivity change -> wearable/flexible electronics,2,0,0,0,0,2022-25
P_056586,MO_001,Metal-Free and Carbon-Free Flexible Self-Supporting Thin Film Electrodes,2021,0,PPy/PANI,electrode,resistance/conductivity change,health monitoring,electrode -> resistance/conductivity change -> health monitoring,PPy/PANI -> electrode -> resistance/conductivity change -> health monitoring,2,0,0,0,0,2018-21
P_056807,MO_001,Synthesis and electrochemical characterization of APS/FeCl3-PPy@Co2O3 nanocomposites for supercapacitors,2025,0,PPy/PANI,electrode,capacitance change,self-powered/energy storage,electrode -> capacitance change -> self-powered/energy storage,PPy/PANI -> electrode -> capacitance change -> self-powered/energy storage,2,0,0,0,0,2022-25
P_058002,MO_001,Ultrasensitive Non-Enzymatic Uric Acid Electrochemical Sensor based on Silicon Nanowires (SiNWs) Modified Screen-Printed Carbon Electrode (SPCE),2025,0,nanomaterial,electrode,current signal,sweat/biomarker monitoring,electrode -> current signal -> sweat/biomarker monitoring,nanomaterial -> electrode -> current signal -> sweat/biomarker monitoring,2,0,0,0,0,2022-25
P_059026,MO_002,Mechanical and structural properties of major ampullate silk from spiders fed carbon nanomaterials,2020,0,graphene/rGO,strain sensor,mechanical deformation,wearable/flexible electronics,strain sensor -> mechanical deformation -> wearable/flexible electronics,graphene/rGO -> strain sensor -> mechanical deformation -> wearable/flexible electronics,2,0,0,0,0,2018-21
P_059075,MO_002,"Ultrastretchable, fatigue-resistant eutectogel with hierarchical bonding for advanced wearable monitoring",2025,0,PEDOT:PSS,temperature sensor,resistance/conductivity change,motion monitoring,temperature sensor -> resistance/conductivity change -> motion monitoring,PEDOT:PSS -> temperature sensor -> resistance/conductivity change -> motion monitoring,2,0,0,0,0,2022-25
