cutoff,method,rank,trajectory,material,sensor,signal,system,ranking_score,closed_in_future,validated_closure
2021,typed_structure,88,Ag/AgNW -> electrode -> capacitance change -> motion monitoring,Ag/AgNW,electrode,capacitance change,motion monitoring,0.968732762,0,0
2021,typed_structure,89,graphene/rGO -> electrode -> resistance/conductivity change -> HMI,graphene/rGO,electrode,resistance/conductivity change,HMI,0.9686428783,0,0
2021,typed_structure,90,Ag/AgNW -> pressure sensor -> voltage output -> motion monitoring,Ag/AgNW,pressure sensor,voltage output,motion monitoring,0.9685973207,1,1
2021,typed_structure,91,Ag/AgNW -> pressure sensor -> resistance/conductivity change -> HMI,Ag/AgNW,pressure sensor,resistance/conductivity change,HMI,0.9685591509,0,0
2021,typed_structure,92,graphene/rGO -> strain sensor -> voltage output -> health monitoring,graphene/rGO,strain sensor,voltage output,health monitoring,0.9685579196,0,0
2021,typed_structure,93,CNT -> gas/chemical sensor -> resistance/conductivity change -> motion monitoring,CNT,gas/chemical sensor,resistance/conductivity change,motion monitoring,0.968524675,0,0
2021,typed_structure,94,textile/yarn/fabric -> electrode -> capacitance change -> health monitoring,textile/yarn/fabric,electrode,capacitance change,health monitoring,0.9685160559,0,0
2021,typed_structure,95,Ag/AgNW -> electrode -> resistance/conductivity change -> self-powered/energy storage,Ag/AgNW,electrode,resistance/conductivity change,self-powered/energy storage,0.968447104,0,0
2021,typed_structure,96,Ag/AgNW -> electrode -> capacitance change -> health monitoring,Ag/AgNW,electrode,capacitance change,health monitoring,0.9679508964,0,0
2021,typed_structure,97,Ag/AgNW -> strain sensor -> voltage output -> health monitoring,Ag/AgNW,strain sensor,voltage output,health monitoring,0.9678437746,0,0
2021,typed_structure,98,CNT -> strain sensor -> mechanical deformation -> motion monitoring,CNT,strain sensor,mechanical deformation,motion monitoring,0.9678289992,0,0
2021,typed_structure,99,CNT -> strain sensor -> capacitance change -> wearable/flexible electronics,CNT,strain sensor,capacitance change,wearable/flexible electronics,0.9677526596,0,0
2021,typed_structure,100,textile/yarn/fabric -> pressure sensor -> capacitance change -> motion monitoring,textile/yarn/fabric,pressure sensor,capacitance change,motion monitoring,0.9677317277,0,0
2021,nested_structure_plus_evidence,1,CNT -> pressure sensor -> capacitance change -> wearable/flexible electronics,CNT,pressure sensor,capacitance change,wearable/flexible electronics,1.1488913396689469,1,1
2021,nested_structure_plus_evidence,2,Ag/AgNW -> electrode -> resistance/conductivity change -> health monitoring,Ag/AgNW,electrode,resistance/conductivity change,health monitoring,1.1485164037219373,1,1
2021,nested_structure_plus_evidence,3,Ag/AgNW -> electrode -> voltage output -> health monitoring,Ag/AgNW,electrode,voltage output,health monitoring,1.1483962677977368,0,0
2021,nested_structure_plus_evidence,4,graphene/rGO -> pressure sensor -> capacitance change -> health monitoring,graphene/rGO,pressure sensor,capacitance change,health monitoring,1.1479087681077411,1,1
2021,nested_structure_plus_evidence,5,graphene/rGO -> pressure sensor -> voltage output -> wearable/flexible electronics,graphene/rGO,pressure sensor,voltage output,wearable/flexible electronics,1.147759638599668,1,1
2021,nested_structure_plus_evidence,6,Ag/AgNW -> electrode -> voltage output -> motion monitoring,Ag/AgNW,electrode,voltage output,motion monitoring,1.1475796647605334,0,0
2021,nested_structure_plus_evidence,7,CNT -> strain sensor -> resistance/conductivity change -> robotics/tactile,CNT,strain sensor,resistance/conductivity change,robotics/tactile,1.147206911396245,0,0
2021,nested_structure_plus_evidence,8,CNT -> pressure sensor -> voltage output -> wearable/flexible electronics,CNT,pressure sensor,voltage output,wearable/flexible electronics,1.147045493603608,0,0
2021,nested_structure_plus_evidence,9,Ag/AgNW -> electrode -> capacitance change -> wearable/flexible electronics,Ag/AgNW,electrode,capacitance change,wearable/flexible electronics,1.146697638819902,1,1
2021,nested_structure_plus_evidence,10,graphene/rGO -> pressure sensor -> capacitance change -> motion monitoring,graphene/rGO,pressure sensor,capacitance change,motion monitoring,1.146674558239581,1,1
2021,nested_structure_plus_evidence,11,CNT -> pressure sensor -> capacitance change -> health monitoring,CNT,pressure sensor,capacitance change,health monitoring,1.1466430311350801,1,1
2021,nested_structure_plus_evidence,12,graphene/rGO -> electrode -> resistance/conductivity change -> health monitoring,graphene/rGO,electrode,resistance/conductivity change,health monitoring,1.1466164302600472,1,1
2021,nested_structure_plus_evidence,13,CNT -> electrode -> resistance/conductivity change -> wearable/flexible electronics,CNT,electrode,resistance/conductivity change,wearable/flexible electronics,1.1465026636132558,1,1
2021,nested_structure_plus_evidence,14,graphene/rGO -> pressure sensor -> resistance/conductivity change -> robotics/tactile,graphene/rGO,pressure sensor,resistance/conductivity change,robotics/tactile,1.1464571852260534,0,0
2021,nested_structure_plus_evidence,15,graphene/rGO -> pressure sensor -> voltage output -> health monitoring,graphene/rGO,pressure sensor,voltage output,health monitoring,1.1464467094839295,0,0
2021,nested_structure_plus_evidence,16,CNT -> electrode -> resistance/conductivity change -> wireless/IoT,CNT,electrode,resistance/conductivity change,wireless/IoT,1.1460217122172063,0,0
2021,nested_structure_plus_evidence,17,graphene/rGO -> electrode -> capacitance change -> health monitoring,graphene/rGO,electrode,capacitance change,health monitoring,1.1459751930234898,0,0
2021,nested_structure_plus_evidence,18,textile/yarn/fabric -> temperature sensor -> resistance/conductivity change -> health monitoring,textile/yarn/fabric,temperature sensor,resistance/conductivity change,health monitoring,1.145935293621178,0,0
2021,nested_structure_plus_evidence,19,CNT -> pressure sensor -> resistance/conductivity change -> wireless/IoT,CNT,pressure sensor,resistance/conductivity change,wireless/IoT,1.1456257298198587,0,0
2021,nested_structure_plus_evidence,20,Ag/AgNW -> electrode -> physiological signal -> wearable/flexible electronics,Ag/AgNW,electrode,physiological signal,wearable/flexible electronics,1.1455196570636956,1,1
2021,nested_structure_plus_evidence,21,graphene/rGO -> electrode -> voltage output -> health monitoring,graphene/rGO,electrode,voltage output,health monitoring,1.1454863108673692,1,1
2021,nested_structure_plus_evidence,22,CNT -> pressure sensor -> current signal -> wearable/flexible electronics,CNT,pressure sensor,current signal,wearable/flexible electronics,1.1453790439399147,1,1
2021,nested_structure_plus_evidence,23,Ag/AgNW -> electrode -> resistance/conductivity change -> environmental monitoring,Ag/AgNW,electrode,resistance/conductivity change,environmental monitoring,1.1453097055955155,0,0
2021,nested_structure_plus_evidence,24,CNT -> pressure sensor -> voltage output -> motion monitoring,CNT,pressure sensor,voltage output,motion monitoring,1.1451791588772642,0,0
2021,nested_structure_plus_evidence,25,CNT -> electrode -> voltage output -> motion monitoring,CNT,electrode,voltage output,motion monitoring,1.1443819960536021,1,1
2021,nested_structure_plus_evidence,26,graphene/rGO -> humidity sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,humidity sensor,resistance/conductivity change,motion monitoring,1.144129078433345,1,1
2021,nested_structure_plus_evidence,27,graphene/rGO -> electrode -> capacitance change -> motion monitoring,graphene/rGO,electrode,capacitance change,motion monitoring,1.1438870917375048,1,0
2021,nested_structure_plus_evidence,28,Ag/AgNW -> electrode -> voltage output -> wireless/IoT,Ag/AgNW,electrode,voltage output,wireless/IoT,1.14382557717988,1,1
2021,nested_structure_plus_evidence,29,textile/yarn/fabric -> pressure sensor -> resistance/conductivity change -> motion monitoring,textile/yarn/fabric,pressure sensor,resistance/conductivity change,motion monitoring,1.1438226965418197,0,0
2021,nested_structure_plus_evidence,30,CNT -> strain sensor -> voltage output -> wearable/flexible electronics,CNT,strain sensor,voltage output,wearable/flexible electronics,1.1437841615948225,0,0
2021,nested_structure_plus_evidence,31,CNT -> strain sensor -> voltage output -> motion monitoring,CNT,strain sensor,voltage output,motion monitoring,1.1435759271572103,1,0
2021,nested_structure_plus_evidence,32,Ag/AgNW -> strain sensor -> voltage output -> health monitoring,Ag/AgNW,strain sensor,voltage output,health monitoring,1.1435621112284762,0,0
2021,nested_structure_plus_evidence,33,CNT -> electrode -> resistance/conductivity change -> self-powered/energy storage,CNT,electrode,resistance/conductivity change,self-powered/energy storage,1.1431429161715332,0,0
2021,nested_structure_plus_evidence,34,CNT -> electrode -> capacitance change -> motion monitoring,CNT,electrode,capacitance change,motion monitoring,1.1431300024206528,0,0
2021,nested_structure_plus_evidence,35,textile/yarn/fabric -> pressure sensor -> capacitance change -> wearable/flexible electronics,textile/yarn/fabric,pressure sensor,capacitance change,wearable/flexible electronics,1.1429765907060203,1,0
2021,nested_structure_plus_evidence,36,CNT -> strain sensor -> capacitance change -> wearable/flexible electronics,CNT,strain sensor,capacitance change,wearable/flexible electronics,1.142966790642168,0,0
2021,nested_structure_plus_evidence,37,Ag/AgNW -> electrode -> capacitance change -> health monitoring,Ag/AgNW,electrode,capacitance change,health monitoring,1.142762892989328,0,0
2021,nested_structure_plus_evidence,38,graphene/rGO -> temperature sensor -> resistance/conductivity change -> motion monitoring,graphene/rGO,temperature sensor,resistance/conductivity change,motion monitoring,1.142703067627383,0,0
2021,nested_structure_plus_evidence,39,CNT -> electrode -> current signal -> health monitoring,CNT,electrode,current signal,health monitoring,1.1427019476824607,0,0
2021,nested_structure_plus_evidence,40,Ag/AgNW -> electrode -> capacitance change -> motion monitoring,Ag/AgNW,electrode,capacitance change,motion monitoring,1.14243477532464,0,0
2021,nested_structure_plus_evidence,41,CNT -> strain sensor -> current signal -> wearable/flexible electronics,CNT,strain sensor,current signal,wearable/flexible electronics,1.1422395414172661,0,0
2021,nested_structure_plus_evidence,42,graphene/rGO -> electrode -> resistance/conductivity change -> robotics/tactile,graphene/rGO,electrode,resistance/conductivity change,robotics/tactile,1.142236437008534,0,0
2021,nested_structure_plus_evidence,43,MXene -> pressure sensor -> resistance/conductivity change -> wearable/flexible electronics,MXene,pressure sensor,resistance/conductivity change,wearable/flexible electronics,1.142220943345545,1,1
2021,nested_structure_plus_evidence,44,Ag/AgNW -> electrode -> resistance/conductivity change -> self-powered/energy storage,Ag/AgNW,electrode,resistance/conductivity change,self-powered/energy storage,1.1420814043209877,0,0
2021,nested_structure_plus_evidence,45,graphene/rGO -> pressure sensor -> resistance/conductivity change -> environmental monitoring,graphene/rGO,pressure sensor,resistance/conductivity change,environmental monitoring,1.1420175368966183,0,0
2021,nested_structure_plus_evidence,46,Ag/AgNW -> strain sensor -> voltage output -> motion monitoring,Ag/AgNW,strain sensor,voltage output,motion monitoring,1.141942223329505,0,0
2021,nested_structure_plus_evidence,47,Ag/AgNW -> pressure sensor -> current signal -> wearable/flexible electronics,Ag/AgNW,pressure sensor,current signal,wearable/flexible electronics,1.1419392810180644,0,0
2021,nested_structure_plus_evidence,48,CNT -> strain sensor -> capacitance change -> health monitoring,CNT,strain sensor,capacitance change,health monitoring,1.1417370954837534,1,1
2021,nested_structure_plus_evidence,49,Ag/AgNW -> electrode -> resistance/conductivity change -> robotics/tactile,Ag/AgNW,electrode,resistance/conductivity change,robotics/tactile,1.1416303306758546,0,0
2021,nested_structure_plus_evidence,50,hydrogel -> strain sensor -> resistance/conductivity change -> wireless/IoT,hydrogel,strain sensor,resistance/conductivity change,wireless/IoT,1.1415581073271381,0,0
2021,nested_structure_plus_evidence,51,Ag/AgNW -> strain sensor -> current signal -> wearable/flexible electronics,Ag/AgNW,strain sensor,current signal,wearable/flexible electronics,1.1413229614644635,0,0
2021,nested_structure_plus_evidence,52,textile/yarn/fabric -> temperature sensor -> resistance/conductivity change -> environmental monitoring,textile/yarn/fabric,temperature sensor,resistance/conductivity change,environmental monitoring,1.1412553183193472,0,0
2021,nested_structure_plus_evidence,53,CNT -> strain sensor -> capacitance change -> motion monitoring,CNT,strain sensor,capacitance change,motion monitoring,1.141240014588538,1,1
2021,nested_structure_plus_evidence,54,Ag/AgNW -> electrode -> resistance/conductivity change -> HMI,Ag/AgNW,electrode,resistance/conductivity change,HMI,1.1411807633893891,0,0
2021,nested_structure_plus_evidence,55,textile/yarn/fabric -> temperature sensor -> resistance/conductivity change -> motion monitoring,textile/yarn/fabric,temperature sensor,resistance/conductivity change,motion monitoring,1.1410214212061767,0,0
